time,battery,altitude,pressure,magX,magY,magZ,rotX,rotY,rotZ,ax,ay,az,vx,vy,vz,motor1,motor2,motor3,motor4,lat,lng,elevation,nbsat
1631795340.529603,68,1583,99790,288.421875,-117.140625,-49.7109375,1601.0,874.0,41592.0,21.357501983642578,195.6212158203125,-1081.369873046875,46.008056640625,148.63624572753906,0.0,254,170,231,226,0.0,0.0,0.0,0
1631795340.680381,68,1578,99782,284.98828125,-127.4765625,-31.95703125,1277.0,869.0,47946.0,-45.34917449951172,160.3465576171875,-1065.338623046875,38.96328353881836,134.84884643554688,0.0,255,173,232,232,0.0,0.0,0.0,0
1631795340.783467,68,1582,99779,254.0859375,-151.59375,-42.609375,1661.0,847.0,54171.0,-26.437973022460938,92.94622802734375,-1046.6075439453125,52.4598388671875,228.52757263183594,0.0,255,169,236,228,0.0,0.0,0.0,0
1631795340.886218,68,1583,99785,226.6171875,-158.484375,-35.5078125,1053.0,650.0,56867.0,9.170063972473145,196.375244140625,-1044.5057373046875,48.93376922607422,267.7020568847656,0.0,255,173,235,224,0.0,0.0,0.0,0
1631795341.010849,68,1582,99788,202.58203125,-175.7109375,-39.05859375,199.0,722.0,61014.0,-18.26657485961914,90.63461303710938,-1081.365234375,97.73560333251953,279.0049133300781,0.0,255,173,231,230,0.0,0.0,0.0,0
1631795341.284513,68,1589,99790,188.84765625,-168.8203125,-17.75390625,-475.0,1492.0,65453.0,-32.61084747314453,165.1948699951172,-1042.2977294921875,52.62240982055664,308.33258056640625,0.0,253,166,242,224,0.0,0.0,0.0,0
1631795341.285592,67,1596,99776,175.11328125,-168.8203125,-39.05859375,-1419.0,1118.0,68273.0,-13.446057319641113,163.26904296875,-1064.643310546875,46.78179931640625,293.1754455566406,0.0,253,171,233,223,0.0,0.0,0.0,0
1631795341.385983,67,1606,99785,178.546875,-199.828125,-56.8125,-2023.0,559.0,70154.0,-13.29337215423584,159.76641845703125,-1047.24951171875,44.61368179321289,273.8285217285156,0.0,253,169,231,220,0.0,0.0,0.0,0
1631795341.649312,67,1614,99770,137.34375,-192.9375,-56.8125,-2249.0,16.0,71404.0,32.54481506347656,167.40367126464844,-1046.486083984375,-16.05929946899414,245.25831604003906,0.0,253,171,227,222,0.0,0.0,0.0,0
1631795341.797007,67,1618,99782,164.8125,-192.9375,-42.609375,-2239.0,-508.0,71786.0,1.466113805770874,204.03819274902344,-1036.1494140625,24.409086227416992,222.98959350585938,0.0,253,174,228,217,0.0,0.0,0.0,0
1631795341.825602,67,1628,99779,161.37890625,-175.7109375,-46.16015625,-2342.0,-416.0,71985.0,30.162822723388672,132.55892944335938,-1059.041748046875,31.869421005249023,197.65065002441406,0.0,253,167,228,221,0.0,0.0,0.0,0
1631795341.870654,67,1640,99782,157.9453125,-192.9375,-21.3046875,-1617.0,291.0,70400.0,20.879724502563477,246.27841186523438,-1069.4215087890625,45.4119758605957,138.50628662109375,0.0,253,167,237,208,0.0,0.0,0.0,0
1631795342.065158,67,1642,99785,181.98046875,-175.7109375,-46.16015625,-1796.0,405.0,69039.0,-32.47203826904297,79.29082489013672,-1044.37060546875,31.496366500854492,118.24764251708984,0.0,253,163,223,229,0.0,0.0,0.0,0
1631795342.138215,67,1648,99782,181.98046875,-182.6015625,-39.05859375,-1924.0,675.0,66300.0,13.429624557495117,203.950927734375,-1036.499267578125,36.046146392822266,100.0839614868164,0.0,253,163,233,216,0.0,0.0,0.0,0
1631795342.294713,67,1657,99782,212.8828125,-165.375,-42.609375,-1900.0,240.0,60501.0,-22.90540885925293,101.59622192382812,-1044.8839111328125,75.77980041503906,83.84174346923828,0.0,253,164,226,220,0.0,0.0,0.0,0
1631795342.395529,66,1669,99770,250.65234375,-148.1484375,-39.05859375,-1237.0,492.0,52930.0,-21.494976043701172,107.7813491821289,-1040.4190673828125,31.49430274963379,21.214059829711914,0.0,253,160,224,220,0.0,0.0,0.0,0
1631795342.525881,66,1679,99770,281.5546875,-117.140625,-28.40625,-596.0,565.0,44577.0,-3.6491122245788574,191.58602905273438,-1048.6668701171875,55.83450698852539,66.69691467285156,0.0,253,160,233,208,0.0,0.0,0.0,0
1631795342.628841,66,1685,99782,312.45703125,-79.2421875,-31.95703125,-699.0,1005.0,35202.0,-21.692182540893555,159.0130615234375,-1054.0152587890625,39.62989044189453,32.03569793701172,0.0,249,164,231,212,0.0,0.0,0.0,0
1631795342.733266,66,1684,99770,322.7578125,-82.6875,-42.609375,-418.0,1065.0,32107.0,-3.326963424682617,213.50352478027344,-1085.93603515625,50.53519058227539,26.510379791259766,0.0,249,166,238,206,0.0,0.0,0.0,0
1631795342.857975,66,1693,99779,322.7578125,-20.671875,-28.40625,-481.0,1041.0,22421.0,9.918501853942871,148.41697692871094,-1065.9541015625,54.44017028808594,47.19504165649414,0.0,249,165,226,212,0.0,0.0,0.0,0
1631795343.126971,66,1710,99773,370.828125,34.453125,-28.40625,-547.0,1238.0,8623.0,-16.132911682128906,149.87106323242188,-1066.5721435546875,75.28526306152344,103.26988220214844,0.0,232,174,209,223,0.0,0.0,0.0,0
1631795343.128012,66,1726,99796,381.12890625,86.1328125,-31.95703125,-810.0,1608.0,1296.0,9.407790184020996,179.8316192626953,-1030.26953125,53.89594650268555,4.100282669067383,0.0,227,178,208,225,0.0,0.0,0.0,0
1631795343.330642,66,1732,99770,387.99609375,72.3515625,-24.85546875,-167.0,1546.0,-1179.0,-4.73353910446167,164.59921264648438,-1051.735107421875,35.11296463012695,-40.50284194946289,0.0,227,177,212,221,0.0,0.0,0.0,0
1631795343.36981,66,1739,99788,374.26171875,99.9140625,-31.95703125,490.0,1449.0,-5538.0,2.798783779144287,173.96070861816406,-1054.5552978515625,69.47614288330078,-30.543853759765625,0.0,223,182,205,230,0.0,0.0,0.0,0
1631795343.541983,66,1738,99788,384.5625,103.359375,-21.3046875,559.0,1591.0,-6092.0,4.548635959625244,162.66720581054688,-1033.8419189453125,64.22103118896484,-41.32908248901367,0.0,233,174,219,217,0.0,0.0,0.0,0
1631795343.760162,66,1735,99785,370.828125,89.578125,-21.3046875,732.0,1726.0,-8219.0,-5.328432559967041,153.89720153808594,-1046.077880859375,-0.9607771635055542,-38.537803649902344,0.0,234,175,221,220,0.0,0.0,0.0,0
1631795343.789953,66,1747,99782,363.9609375,124.03125,-28.40625,408.0,1177.0,-9611.0,7.058446884155273,163.142333984375,-1031.6929931640625,-20.100553512573242,-10.335556030273438,0.0,241,166,224,209,0.0,0.0,0.0,0
1631795343.990239,66,1742,99776,374.26171875,127.4765625,-46.16015625,762.0,739.0,-10273.0,23.204715728759766,157.30601501464844,-853.6981201171875,-36.816471099853516,-2.1286659240722656,0.0,209,150,196,188,0.0,0.0,0.0,0
1631795344.032927,66,1727,99790,370.828125,117.140625,-42.609375,1440.0,113.0,-10733.0,-10.46915054321289,186.3867950439453,-908.8003540039062,-7.524067401885986,21.23288345336914,0.0,210,165,202,198,0.0,0.0,0.0,0
1631795344.134359,66,1686,99790,384.5625,130.921875,-28.40625,935.0,625.0,-11248.0,-6.060760974884033,174.21055603027344,-996.6763916015625,-44.615455627441406,60.2194709777832,0.0,213,176,206,215,0.0,0.0,0.0,0
1631795344.242654,66,1661,99782,367.39453125,148.1484375,-24.85546875,430.0,269.0,-11496.0,-4.115963935852051,204.6362762451172,-1020.5619506835938,-44.6335563659668,76.8662338256836,0.0,216,185,204,219,0.0,0.0,0.0,0
1631795344.370066,65,1614,99788,370.828125,137.8125,-35.5078125,-632.0,-458.0,-11917.0,7.814040184020996,161.7271270751953,-1048.62841796875,-43.06350326538086,102.09687805175781,0.0,226,187,208,223,0.0,0.0,0.0,0
1631795344.463888,65,1563,99782,357.09375,130.921875,-49.7109375,-1553.0,-572.0,-12191.0,4.027910232543945,160.17337036132812,-1092.4918212890625,-72.47722625732422,100.49838256835938,0.0,234,190,216,229,0.0,0.0,0.0,0
1631795344.577881,65,1518,99796,381.12890625,134.3671875,-31.95703125,-1450.0,-636.0,-12391.0,7.742627143859863,186.03280639648438,-1112.6732177734375,-85.34032440185547,24.044233322143555,0.0,241,187,229,221,0.0,0.0,0.0,0
1631795344.711277,65,1466,99785,360.52734375,148.1484375,-46.16015625,-1227.0,-138.0,-12538.0,14.020187377929688,187.71932983398438,-1124.2843017578125,-52.61450958251953,49.20296859741211,0.0,249,184,239,224,0.0,0.0,0.0,0
1631795344.970916,65,1435,99776,357.09375,124.03125,-14.203125,-1331.0,580.0,-12686.0,27.300411224365234,155.7307891845703,-1141.7061767578125,-48.66505432128906,23.721664428710938,0.0,229,200,224,247,0.0,0.0,0.0,0
1631795344.97214,65,1406,99782,370.828125,144.703125,-42.609375,-1306.0,456.0,-12606.0,21.270526885986328,162.26673889160156,-1144.480712890625,-109.86129760742188,20.479644775390625,0.0,236,194,228,244,0.0,0.0,0.0,0
1631795345.155588,65,1384,99782,363.9609375,137.8125,-35.5078125,-1306.0,-919.0,-12327.0,-5.950788974761963,177.733642578125,-1144.390625,-170.10316467285156,43.76193618774414,0.0,244,193,231,235,0.0,0.0,0.0,0
1631795345.198851,65,1379,99793,339.92578125,141.2578125,-46.16015625,-2292.0,-3324.0,-11987.0,12.413290023803711,164.1423797607422,-1114.0506591796875,-163.3148651123047,17.07562828063965,0.0,255,190,225,230,0.0,0.0,0.0,0
1631795345.395751,65,1383,99788,353.66015625,120.5859375,-53.26171875,-2917.0,-4280.0,-11747.0,9.731306076049805,138.93368530273438,-1072.177001953125,-82.3883285522461,-50.08512878417969,0.0,255,185,220,230,0.0,0.0,0.0,0
1631795345.46373,65,1395,99788,367.39453125,106.8046875,-39.05859375,-1135.0,-4209.0,-11109.0,-12.913780212402344,161.0625762939453,-1094.6392822265625,-17.715877532958984,-72.77128601074219,0.0,255,193,228,219,0.0,0.0,0.0,0
1631795345.622191,65,1420,99788,360.52734375,127.4765625,-60.36328125,565.0,-3509.0,-10371.0,11.079261779785156,180.0052947998047,-1085.5576171875,77.64741516113281,-57.65134811401367,0.0,249,190,231,209,0.0,0.0,0.0,0
1631795345.701762,65,1432,99779,357.09375,110.25,-49.7109375,1222.0,-1597.0,-8759.0,-12.192821502685547,139.2164306640625,-1064.0762939453125,111.15367126464844,-39.132057189941406,0.0,245,191,228,222,0.0,0.0,0.0,0
1631795345.856614,65,1446,99776,353.66015625,93.0234375,-31.95703125,929.0,-878.0,-7954.0,8.313170433044434,156.0643310546875,-1079.7371826171875,138.6615447998047,-36.73225021362305,0.0,245,186,225,220,0.0,0.0,0.0,0
1631795345.984355,65,1469,99782,363.9609375,103.359375,-28.40625,501.0,1500.0,-5443.0,-9.07720947265625,137.63150024414062,-1064.944580078125,125.57349395751953,-50.51226043701172,0.0,245,175,233,220,0.0,0.0,0.0,0
1631795346.078157,65,1509,99782,370.828125,89.578125,-28.40625,232.0,1020.0,-2323.0,-21.800302505493164,136.7686309814453,-1039.6112060546875,103.59839630126953,21.70689582824707,0.0,250,171,234,207,0.0,0.0,0.0,0
1631795346.198822,65,1534,99788,370.828125,75.796875,-42.609375,-1387.0,904.0,342.0,2.9553894996643066,124.18290710449219,-1002.1358642578125,140.34759521484375,-14.995437622070312,0.0,255,170,224,213,0.0,0.0,0.0,0
