time,battery,altitude,pressure,magX,magY,magZ,rotX,rotY,rotZ,ax,ay,az,vx,vy,vz,motor1,motor2,motor3,motor4,lat,lng,elevation,nbsat
1631735834.101939,94,480,99246,-168.24609375,3.4453125,10.65234375,1629.0,1340.0,161034.0,96.06011199951172,79.7217025756836,-1054.4256591796875,21.499164581298828,33.297264099121094,0.0,205,255,225,250,0.0,0.0,0.0,0
1631735834.251017,94,481,99246,-151.078125,34.453125,14.203125,1413.0,1312.0,161141.0,56.89122772216797,92.9245376586914,-1075.926025390625,3.891599655151367,49.423484802246094,0.0,201,250,221,246,0.0,0.0,0.0,0
1631735834.278188,94,486,99243,-140.77734375,24.1171875,-3.55078125,1645.0,1298.0,161476.0,70.36869812011719,60.436195373535156,-1032.888427734375,11.590770721435547,33.998077392578125,0.0,202,253,226,246,0.0,0.0,0.0,0
1631735834.353335,94,501,99240,-151.078125,27.5625,-7.1015625,1839.0,1005.0,161340.0,52.30352020263672,33.96224594116211,-974.61767578125,9.432201385498047,44.06641387939453,0.0,164,225,191,217,0.0,0.0,0.0,0
1631735834.517908,93,533,99252,-161.37890625,3.4453125,3.55078125,1364.0,357.0,161230.0,34.5185661315918,80.1871109008789,-1074.439208984375,65.11902618408203,-6.455225467681885,0.0,179,230,193,218,0.0,0.0,0.0,0
1631735834.591478,93,507,99243,-178.546875,27.5625,0.0,711.0,369.0,161376.0,47.22076416015625,95.30571746826172,-1101.377197265625,-21.37295150756836,9.214001655578613,0.0,192,231,213,232,0.0,0.0,0.0,0
1631735834.747912,93,469,99240,-147.64453125,31.0078125,-3.55078125,761.0,875.0,161429.0,30.457508087158203,118.2459487915039,-1061.135986328125,14.009696960449219,6.721041202545166,0.0,195,249,214,244,0.0,0.0,0.0,0
1631735834.854798,93,452,99240,-164.8125,27.5625,-21.3046875,1017.0,984.0,161286.0,88.76991271972656,78.50257873535156,-1054.0699462890625,-15.077615737915039,38.566444396972656,0.0,189,254,220,249,0.0,0.0,0.0,0
1631735834.978558,93,452,99240,-154.51171875,3.4453125,-3.55078125,1386.0,1003.0,161128.0,72.5681381225586,61.392250061035156,-1045.4453125,5.598437309265137,29.693370819091797,0.0,190,255,218,244,0.0,0.0,0.0,0
1631735835.081605,93,459,99240,-154.51171875,3.4453125,-17.75390625,1583.0,538.0,161085.0,54.701900482177734,66.07024383544922,-1028.40869140625,33.857383728027344,32.6150016784668,0.0,188,255,220,241,0.0,0.0,0.0,0
1631735835.186013,93,463,99230,-178.546875,27.5625,7.1015625,1546.0,492.0,161158.0,76.4683609008789,41.3071174621582,-1035.4490966796875,8.56412410736084,12.443586349487305,0.0,194,255,211,241,0.0,0.0,0.0,0
1631735835.322052,93,470,99240,-157.9453125,20.671875,14.203125,1799.0,321.0,161260.0,51.68193817138672,49.77531051635742,-1031.2142333984375,-6.316245079040527,40.3399543762207,0.0,188,254,223,233,0.0,0.0,0.0,0
1631735835.581782,92,475,99252,-154.51171875,17.2265625,3.55078125,1577.0,209.0,161374.0,41.25992202758789,70.77963256835938,-1031.5430908203125,75.57882690429688,11.785014152526855,0.0,194,251,223,231,0.0,0.0,0.0,0
1631735835.584156,92,478,99243,-157.9453125,0.0,-7.1015625,1697.0,737.0,161223.0,71.04273986816406,41.3835334777832,-1045.422607421875,-11.316156387329102,60.003883361816406,0.0,184,254,224,236,0.0,0.0,0.0,0
1631735835.773013,92,440,99249,-147.64453125,17.2265625,24.85546875,2707.0,-486.0,160196.0,133.6954345703125,36.714134216308594,-857.7957763671875,31.6607666015625,-10.663690567016602,0.0,83,242,110,192,0.0,0.0,0.0,0
1631735835.986181,92,366,99246,-161.37890625,24.1171875,17.75390625,1526.0,-677.0,159962.0,13.401544570922852,67.74412536621094,-1099.12109375,35.42023468017578,-39.751136779785156,0.0,171,241,191,213,0.0,0.0,0.0,0
1631735836.006632,92,321,99252,-168.24609375,-3.4453125,17.75390625,1060.0,-474.0,160841.0,39.26243591308594,65.93193817138672,-1090.093994140625,-44.722023010253906,8.567386627197266,0.0,170,225,212,205,0.0,0.0,0.0,0
1631735836.077374,92,401,99246,-154.51171875,17.2265625,31.95703125,1293.0,-51.0,161131.0,75.96329498291016,27.81482696533203,-1015.919921875,6.1575608253479,-1.3015260696411133,0.0,117,173,146,148,0.0,0.0,0.0,0
1631735836.325602,92,411,99246,-151.078125,0.0,-7.1015625,1444.0,-123.0,161131.0,62.968204498291016,40.995941162109375,-982.8010864257812,8.752755165100098,-13.259346008300781,0.0,103,186,144,151,0.0,0.0,0.0,0
1631735836.358565,92,395,99252,-161.37890625,17.2265625,46.16015625,1430.0,-441.0,160958.0,72.33384704589844,29.199268341064453,-992.13671875,14.689140319824219,-5.82474422454834,0.0,130,205,161,179,0.0,0.0,0.0,0
1631735836.446832,92,360,99252,-133.91015625,3.4453125,31.95703125,746.0,-1262.0,160659.0,36.40629577636719,95.7709732055664,-1060.475341796875,6.77617073059082,-6.029325485229492,0.0,118,232,146,195,0.0,0.0,0.0,0
1631735836.592472,92,359,99243,-130.4765625,20.671875,42.609375,762.0,-838.0,161025.0,21.863000869750977,88.92110443115234,-1094.3853759765625,0.8123979568481445,2.2901058197021484,0.0,142,167,172,143,0.0,0.0,0.0,0
1631735836.695192,92,349,99252,-133.91015625,17.2265625,46.16015625,332.0,-395.0,161671.0,29.065494537353516,106.01556396484375,-1051.9542236328125,-17.34464454650879,-5.570845127105713,0.0,171,162,195,138,0.0,0.0,0.0,0
1631735836.800032,92,346,99246,-137.34375,0.0,49.7109375,248.0,-611.0,162007.0,27.305770874023438,85.46247863769531,-1038.025634765625,1.2273788452148438,17.05841636657715,0.0,153,172,181,144,0.0,0.0,0.0,0
1631735836.924098,92,366,99246,-154.51171875,37.8984375,-3.55078125,-99.0,-649.0,162439.0,108.41154479980469,68.77409362792969,-1012.6666870117188,-26.231727600097656,10.311103820800781,0.0,70,144,102,107,0.0,0.0,0.0,0
1631735837.196312,92,349,99246,-144.2109375,27.5625,35.5078125,-802.0,-727.0,162455.0,33.36604690551758,59.1265754699707,-1024.7667236328125,6.691728591918945,-15.476787567138672,0.0,107,192,127,163,0.0,0.0,0.0,0
1631735837.199198,92,345,99246,-130.4765625,34.453125,49.7109375,-992.0,-986.0,162627.0,36.51467514038086,143.0192108154297,-1074.6134033203125,-7.565098762512207,13.988926887512207,0.0,139,145,160,123,0.0,0.0,0.0,0
1631735837.298279,92,336,99252,-127.04296875,17.2265625,10.65234375,-715.0,-1381.0,162680.0,51.881935119628906,19.61605453491211,-1037.240478515625,-1.4197406768798828,15.824542045593262,0.0,110,197,133,160,0.0,0.0,0.0,0
1631735837.561112,92,300,99252,-161.37890625,31.0078125,3.55078125,-772.0,-1646.0,163016.0,-10.743409156799316,149.00189208984375,-1076.19580078125,-5.644926071166992,7.618294715881348,0.0,175,178,190,150,0.0,0.0,0.0,0
1631735837.720597,92,324,99252,-137.34375,27.5625,7.1015625,-970.0,-1498.0,162840.0,32.54420471191406,60.52301025390625,-989.494384765625,1.456521987915039,9.578088760375977,0.0,126,183,145,147,0.0,0.0,0.0,0
1631735837.731267,92,284,99246,-154.51171875,31.0078125,10.65234375,-1348.0,-1393.0,163165.0,69.36344909667969,113.71714782714844,-1054.08154296875,-4.500890731811523,-0.7827415466308594,0.0,157,187,174,157,0.0,0.0,0.0,0
1631735837.95816,92,310,99255,-120.17578125,10.3359375,10.65234375,-2116.0,-2036.0,163455.0,-13.739786148071289,84.43173217773438,-1022.8262939453125,8.80345344543457,-1.5218849182128906,0.0,122,165,140,140,0.0,0.0,0.0,0
1631735837.958933,92,331,99255,-137.34375,34.453125,-7.1015625,-2647.0,-2300.0,163250.0,28.858135223388672,82.56022644042969,-991.8765869140625,-0.4119281768798828,2.4703006744384766,0.0,70,128,84,98,0.0,0.0,0.0,0
1631735838.048141,92,321,99258,-154.51171875,24.1171875,17.75390625,-4585.0,-3147.0,163920.0,-70.60514831542969,165.50079345703125,-962.6912841796875,-202.06649780273438,24.710329055786133,0.0,89,78,94,70,0.0,0.0,0.0,0
1631735838.206962,92,305,99246,-140.77734375,44.7890625,3.55078125,-6682.0,-2708.0,164484.0,16.886735916137695,170.1927032470703,-1062.5308837890625,-39.30217742919922,-30.84239959716797,0.0,117,103,114,114,0.0,0.0,0.0,0
1631735838.312479,92,292,99249,-140.77734375,37.8984375,17.75390625,-8463.0,-547.0,164765.0,13.422866821289062,262.3978271484375,-1032.195068359375,6.840517997741699,-24.167884826660156,0.0,113,95,104,115,0.0,0.0,0.0,0
1631735838.437071,92,280,99246,-164.8125,48.234375,-28.40625,-8586.0,-942.0,166003.0,71.15965270996094,257.7130432128906,-1083.4078369140625,1.1807947158813477,16.97698974609375,0.0,159,84,140,82,0.0,0.0,0.0,0
1631735838.530781,92,269,99243,-157.9453125,55.125,35.5078125,-7886.0,-1874.0,168043.0,-8.313861846923828,259.57427978515625,-1129.623779296875,-8.744422912597656,25.363658905029297,0.0,113,70,92,76,0.0,0.0,0.0,0
1631735838.644895,92,276,99243,-151.078125,48.234375,21.3046875,-6884.0,-2081.0,169663.0,-41.38429641723633,217.03480529785156,-935.398681640625,-19.38780975341797,49.748313903808594,0.0,146,75,134,70,0.0,0.0,0.0,0
1631735838.772088,92,296,99246,-133.91015625,86.1328125,53.26171875,-6642.0,-1806.0,172455.0,40.95356369018555,101.83836364746094,-1071.536376953125,-15.10379409790039,26.683055877685547,0.0,167,70,146,72,0.0,0.0,0.0,0
1631735839.038334,92,274,99236,-151.078125,103.359375,42.609375,-8648.0,-3167.0,176704.0,-46.93901443481445,308.7780456542969,-1019.9071655273438,-29.3026180267334,40.15330505371094,0.0,250,70,206,85,0.0,0.0,0.0,0
1631735839.040171,92,176,99246,-164.8125,96.46875,28.40625,-8138.0,-2094.0,175767.0,-63.11064147949219,368.3250732421875,-1053.505615234375,-14.110822677612305,96.64326477050781,0.0,211,131,203,137,0.0,0.0,0.0,0
1631735839.235119,92,150,99243,-147.64453125,72.3515625,60.36328125,-5773.0,-2392.0,176010.0,-12.228670120239258,90.90089416503906,-1052.371337890625,-43.13996124267578,57.522010803222656,0.0,195,93,185,102,0.0,0.0,0.0,0
1631735839.282534,92,106,99246,-171.6796875,62.015625,28.40625,-5313.0,-946.0,175850.0,40.89875793457031,149.66705322265625,-1107.02685546875,-5.542363166809082,27.375823974609375,0.0,214,113,202,125,0.0,0.0,0.0,0
1631735839.453618,92,8,99252,-161.37890625,86.1328125,24.85546875,-5789.0,175.0,175061.0,3.4431333541870117,194.0899200439453,-992.1536254882812,13.434744834899902,19.366718292236328,0.0,209,128,199,142,0.0,0.0,0.0,0
1631735839.562614,92,-81,99249,-164.8125,82.6875,21.3046875,-7475.0,708.0,174753.0,138.46710205078125,195.8672637939453,-1088.8634033203125,151.85183715820312,-61.21150207519531,0.0,239,105,200,136,0.0,0.0,0.0,0
1631735839.665659,92,-116,99246,-137.34375,82.6875,-7.1015625,-7039.0,1485.0,174490.0,126.35015869140625,236.8015899658203,-971.3815307617188,278.590576171875,-177.6484832763672,0.0,218,123,189,150,0.0,0.0,0.0,0
